ticket_type,ticket_type_name,ticket_type_desc,inet_ticket_type_name,inet_ticket_type_desc,active,protected,host_ticket_type,host_qual_id,host_qual_name,ticket_type_category,class_id,sort_seq,upd_user,upd_datetime,comp_ind,comp_code,default_host_offer_id,default_host_seat_mask,orig_lbd_ticket_type,fantm_message_code,ms_seq_id
_XQ,,,,,N,N,ADULT,91,_X7Q,,,833,tm46,7/2/2007 14:37:43:339,N,,0,_XQ,,,1213
_XR,,,,,N,N,ADULT,92,_X7R,,,834,tm46,7/2/2007 14:37:43:339,N,,0,_XR,,,1214
_XS,,,,,N,N,ADULT,93,_X7S,,,835,tm46,7/2/2007 14:37:43:339,N,,0,_XS,,,1215
_XT,,,,,N,N,ADULT,94,_X7T,,,836,tm46,7/2/2007 14:37:43:339,N,,0,_XT,,,1216
_XU,,,,,N,N,ADULT,95,_X7U,,,837,tm46,7/2/2007 14:37:43:339,N,,0,_XU,,,1217
_XV,,,,,N,N,ADULT,96,_X7V,,,838,tm46,7/2/2007 14:37:43:339,N,,0,_XV,,,1218
_XW,,,,,N,N,ADULT,97,_X7W,,,839,tm46,7/2/2007 14:37:43:339,N,,0,_XW,,,1219
_XX,,,,,N,N,ADULT,98,_X7X,,,840,tm46,7/2/2007 14:37:43:339,N,,0,_XX,,,1220
_XY,,,,,N,N,ADULT,99,_X7Y,,,841,tm46,7/2/2007 14:37:43:339,N,,0,_XY,,,1221
_XZ,,,,,N,N,ADULT,100,_X7Z,,,842,tm46,7/2/2007 14:37:43:339,N,,0,_XZ,,,1222
_Y,,,,,N,N,J-TYPE,74,_X7_,,,853,tm46,7/2/2007 14:37:43:339,N,,0,_Y,,,1223
_Y0,,,,,N,N,J-TYPE,101,_X70,,,880,tm46,7/2/2007 14:37:43:339,N,,0,_Y0,,,1224
_Y1,,,,,N,N,J-TYPE,102,_X71,,,881,tm46,7/2/2007 14:37:43:339,N,,0,_Y1,,,1225
_Y2,,,,,N,N,J-TYPE,103,_X72,,,882,tm46,7/2/2007 14:37:43:339,N,,0,_Y2,,,1226
_Y3,,,,,N,N,J-TYPE,104,_X73,,,883,tm46,7/2/2007 14:37:43:339,N,,0,_Y3,,,1227
_Y4,,,,,N,N,J-TYPE,105,_X74,,,884,tm46,7/2/2007 14:37:43:339,N,,0,_Y4,,,1228
_Y5,,,,,N,N,J-TYPE,106,_X75,,,885,tm46,7/2/2007 14:37:43:339,N,,0,_Y5,,,1229
_Y6,,,,,N,N,J-TYPE,107,_X76,,,886,tm46,7/2/2007 14:37:43:339,N,,0,_Y6,,,1230
_Y7,,,,,N,N,J-TYPE,108,_X77,,,887,tm46,7/2/2007 14:37:43:339,N,,0,_Y7,,,1231
_Y8,,,,,N,N,J-TYPE,109,_X78,,,888,tm46,7/2/2007 14:37:43:339,N,,0,_Y8,,,1232
_Y9,,,,,N,N,J-TYPE,110,_X79,,,889,tm46,7/2/2007 14:37:43:339,N,,0,_Y9,,,1233
_YA,,,,,N,N,J-TYPE,75,_X7A,,,854,tm46,7/2/2007 14:37:43:339,N,,0,_YA,,,1234
_YB,,,,,N,N,J-TYPE,76,_X7B,,,855,tm46,7/2/2007 14:37:43:339,N,,0,_YB,,,1235
_YC,,,,,N,N,J-TYPE,77,_X7C,,,856,tm46,7/2/2007 14:37:43:339,N,,0,_YC,,,1236
_YD,,,,,N,N,J-TYPE,78,_X7D,,,857,tm46,7/2/2007 14:37:43:339,N,,0,_YD,,,1237
_YE,,,,,N,N,J-TYPE,79,_X7E,,,858,tm46,7/2/2007 14:37:43:339,N,,0,_YE,,,1238
_YF,,,,,N,N,J-TYPE,80,_X7F,,,859,tm46,7/2/2007 14:37:43:339,N,,0,_YF,,,1239
_YG,,,,,N,N,J-TYPE,81,_X7G,,,860,tm46,7/2/2007 14:37:43:339,N,,0,_YG,,,1240
_YH,,,,,N,N,J-TYPE,82,_X7H,,,861,tm46,7/2/2007 14:37:43:339,N,,0,_YH,,,1241
_YI,,,,,N,N,J-TYPE,83,_X7I,,,862,tm46,7/2/2007 14:37:43:339,N,,0,_YI,,,1242
_YJ,,,,,N,N,J-TYPE,84,_X7J,,,863,tm46,7/2/2007 14:37:43:339,N,,0,_YJ,,,1243
_YK,,,,,N,N,J-TYPE,85,_X7K,,,864,tm46,7/2/2007 14:37:43:339,N,,0,_YK,,,1244
_YL,,,,,N,N,J-TYPE,86,_X7L,,,865,tm46,7/2/2007 14:37:43:339,N,,0,_YL,,,1245
_YM,,,,,N,N,J-TYPE,87,_X7M,,,866,tm46,7/2/2007 14:37:43:339,N,,0,_YM,,,1246
_YN,,,,,N,N,J-TYPE,88,_X7N,,,867,tm46,7/2/2007 14:37:43:339,N,,0,_YN,,,1247
_YO,,,,,N,N,J-TYPE,89,_X7O,,,868,tm46,7/2/2007 14:37:43:339,N,,0,_YO,,,1248
_YP,,,,,N,N,J-TYPE,90,_X7P,,,869,tm46,7/2/2007 14:37:43:339,N,,0,_YP,,,1249
_YQ,,,,,N,N,J-TYPE,91,_X7Q,,,870,tm46,7/2/2007 14:37:43:339,N,,0,_YQ,,,1250
_YR,,,,,N,N,J-TYPE,92,_X7R,,,871,tm46,7/2/2007 14:37:43:339,N,,0,_YR,,,1251
_YS,,,,,N,N,J-TYPE,93,_X7S,,,872,tm46,7/2/2007 14:37:43:339,N,,0,_YS,,,1252
_YT,Young Guns Regstrant,Young Guns Registrant,Young Guns Regstrant,Young Guns Registrant,Y,N,J-TYPE,94,_X7T,GRP,,873,KMYERS,7/31/2024 16:17:34:291135,N,,0,_YT,,,1253
_YU,Young Guns Comp,Young Guns Comp,Young Guns Comp,Young Guns Comp,Y,N,J-TYPE,95,_X7U,GRP,,874,KMYERS,7/31/2024 16:17:34:321112,N,,0,_YU,,,1254
_YV,,,,,N,N,J-TYPE,96,_X7V,,,875,tm46,7/2/2007 14:37:43:339,N,,0,_YV,,,1255
_YW,,,,,N,N,J-TYPE,97,_X7W,,,876,tm46,7/2/2007 14:37:43:339,N,,0,_YW,,,1256
_YX,,,,,N,N,J-TYPE,98,_X7X,,,877,tm46,7/2/2007 14:37:43:339,N,,0,_YX,,,1257
_YY,,,,,N,N,J-TYPE,99,_X7Y,,,878,tm46,7/2/2007 14:37:43:339,N,,0,_YY,,,1258
_YZ,,,,,N,N,J-TYPE,100,_X7Z,,,879,tm46,7/2/2007 14:37:43:339,N,,0,_YZ,,,1259
_Z,,,,,N,N,G-TYPE,74,_X7_,,,890,tm46,7/2/2007 14:37:43:339,N,,0,_Z,,,1260
_Z0,,,,,N,N,G-TYPE,101,_X70,,,917,tm46,7/2/2007 14:37:43:355,N,,0,_Z0,,,1261
_Z1,,,,,N,N,G-TYPE,102,_X71,,,918,tm46,7/2/2007 14:37:43:355,N,,0,_Z1,,,1262
_Z2,,,,,N,N,G-TYPE,103,_X72,,,919,tm46,7/2/2007 14:37:43:355,N,,0,_Z2,,,1263
_Z3,,,,,N,N,G-TYPE,104,_X73,,,920,tm46,7/2/2007 14:37:43:355,N,,0,_Z3,,,1264
_Z4,,,,,N,N,G-TYPE,105,_X74,,,921,tm46,7/2/2007 14:37:43:355,N,,0,_Z4,,,1265
_Z5,,,,,N,N,G-TYPE,106,_X75,,,922,tm46,7/2/2007 14:37:43:355,N,,0,_Z5,,,1266
_Z6,,,,,N,N,G-TYPE,107,_X76,,,923,tm46,7/2/2007 14:37:43:355,N,,0,_Z6,,,1267
_Z7,,,,,N,N,G-TYPE,108,_X77,,,924,tm46,7/2/2007 14:37:43:355,N,,0,_Z7,,,1268
_Z8,,,,,N,N,G-TYPE,109,_X78,,,925,tm46,7/2/2007 14:37:43:355,N,,0,_Z8,,,1269
_Z9,,,,,N,N,G-TYPE,110,_X79,,,926,tm46,7/2/2007 14:37:43:355,N,,0,_Z9,,,1270
_ZA,,,,,N,N,G-TYPE,75,_X7A,,,891,tm46,7/2/2007 14:37:43:355,N,,0,_ZA,,,1271
_ZB,,,,,N,N,G-TYPE,76,_X7B,,,892,tm46,7/2/2007 14:37:43:355,N,,0,_ZB,,,1272
_ZC,,,,,N,N,G-TYPE,77,_X7C,,,893,tm46,7/2/2007 14:37:43:355,N,,0,_ZC,,,1273
_ZD,,,,,N,N,G-TYPE,78,_X7D,,,894,tm46,7/2/2007 14:37:43:355,N,,0,_ZD,,,1274
_ZE,,,,,N,N,G-TYPE,79,_X7E,,,895,tm46,7/2/2007 14:37:43:355,N,,0,_ZE,,,1275
_ZF,,,,,N,N,G-TYPE,80,_X7F,,,896,tm46,7/2/2007 14:37:43:355,N,,0,_ZF,,,1276
_ZG,,,,,N,N,G-TYPE,81,_X7G,,,897,tm46,7/2/2007 14:37:43:355,N,,0,_ZG,,,1277
_ZH,,,,,N,N,G-TYPE,82,_X7H,,,898,tm46,7/2/2007 14:37:43:355,N,,0,_ZH,,,1278
_ZI,,,,,N,N,G-TYPE,83,_X7I,,,899,tm46,7/2/2007 14:37:43:355,N,,0,_ZI,,,1279
_ZJ,,,,,N,N,G-TYPE,84,_X7J,,,900,tm46,7/2/2007 14:37:43:355,N,,0,_ZJ,,,1280
_ZK,,,,,N,N,G-TYPE,85,_X7K,,,901,tm46,7/2/2007 14:37:43:355,N,,0,_ZK,,,1281
_ZL,,,,,N,N,G-TYPE,86,_X7L,,,902,tm46,7/2/2007 14:37:43:355,N,,0,_ZL,,,1282
_ZM,,,,,N,N,G-TYPE,87,_X7M,,,903,tm46,7/2/2007 14:37:43:355,N,,0,_ZM,,,1283
_ZN,,,,,N,N,G-TYPE,88,_X7N,,,904,tm46,7/2/2007 14:37:43:355,N,,0,_ZN,,,1284
_ZO,,,,,N,N,G-TYPE,89,_X7O,,,905,tm46,7/2/2007 14:37:43:355,N,,0,_ZO,,,1285
_ZP,,,,,N,N,G-TYPE,90,_X7P,,,906,tm46,7/2/2007 14:37:43:355,N,,0,_ZP,,,1286
_ZQ,,,,,N,N,G-TYPE,91,_X7Q,,,907,tm46,7/2/2007 14:37:43:355,N,,0,_ZQ,,,1287
_ZR,,,,,N,N,G-TYPE,92,_X7R,,,908,tm46,7/2/2007 14:37:43:355,N,,0,_ZR,,,1288
_ZS,,,,,N,N,G-TYPE,93,_X7S,,,909,tm46,7/2/2007 14:37:43:355,N,,0,_ZS,,,1289
_ZT,,,,,N,N,G-TYPE,94,_X7T,,,910,tm46,7/2/2007 14:37:43:355,N,,0,_ZT,,,1290
_ZU,,,,,N,N,G-TYPE,95,_X7U,,,911,tm46,7/2/2007 14:37:43:355,N,,0,_ZU,,,1291
_ZV,,,,,N,N,G-TYPE,96,_X7V,,,912,tm46,7/2/2007 14:37:43:355,N,,0,_ZV,,,1292
_ZW,,,,,N,N,G-TYPE,97,_X7W,,,913,tm46,7/2/2007 14:37:43:355,N,,0,_ZW,,,1293
_ZX,,,,,N,N,G-TYPE,98,_X7X,,,914,tm46,7/2/2007 14:37:43:355,N,,0,_ZX,,,1294
_ZY,,,,,N,N,G-TYPE,99,_X7Y,,,915,tm46,7/2/2007 14:37:43:355,N,,0,_ZY,,,1295
_ZZ,,,,,N,N,G-TYPE,100,_X7Z,,,916,tm46,7/2/2007 14:37:43:355,N,,0,_ZZ,,,1296
